customer_id,age,gender,city,department,latitude,longitude,income_bracket,occupation,education_level,marital_status,household_size,acquisition_channel,customer_segment,savings_account,credit_card,personal_loan,investment_account,insurance_product,active_products,app_logins_frequency,feature_usage_diversity,bill_payment_user,auto_savings_enabled,credit_utilization_ratio,international_transactions,failed_transactions,tx_count,avg_tx_value,total_tx_volume,first_tx,last_tx,base_satisfaction,tx_satisfaction,product_satisfaction,satisfaction_score,nps_score,last_survey_date,support_tickets_count,resolved_tickets_ratio,app_store_rating,feedback_sentiment,feature_requests,complaint_topics,clv_segment,monthly_transaction_count,average_transaction_value,total_transaction_volume,transaction_frequency,last_transaction_date,preferred_transaction_type,first_transaction_date,weekend_transaction_ratio,avg_daily_transactions,customer_tenure,churn_probability,customer_lifetime_value
42853413,29,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Low,Lawyer,High School,Divorced,3,Partnership,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,2,15,2,TRUE,TRUE,0.190156027,0,0,16,1375384.375,22006150,1/21/23,12/14/23,6.969830688,0.08,0.4,4,-23,9/25/23,2,1,4.5,Positive,Savings goals,Fees,Gold,9.916666667,1789375.21,212935650,0.334269663,12/26/23,Payment,1/21/23,0.268907563,0.334269663,11.96666667,0.35667314,56735897.79
73524265,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Waiter,Bachelor,Single,4,Paid Ad,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,0,TRUE,FALSE,,1,0,10,496160,4961600,1/10/23,12/10/23,8.723406777,0.05,0.2,4,-33,12/21/23,1,0,3.5,Neutral,"Mobile check deposit, Budgeting tools",Transaction issues,Bronze,9.916666667,5215333.613,620624700,0.334269663,12/26/23,Transfer,1/10/23,0.294117647,0.334269663,11.96666667,0.279905293,11751083.69
75752493,29,Male,Valledupar,Cesar,10.4651733,-73.2529512,High,Driver,PhD,Married,4,Paid Ad,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,3,22,2,TRUE,TRUE,0.25515188,0,0,46,1769354.348,81390300,1/13/23,12/29/23,8.903229783,0.23,0.4,5,-11,2/1/23,0,0,4,Positive,,Fees,Gold,1.833333333,1197436.364,13171800,0.034267913,11/24/23,Transfer,1/13/23,0.454545455,0.034267913,11.86666667,0.270501371,211787612.4
66184240,30,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Designer,High School,Married,2,Paid Ad,power,FALSE,FALSE,FALSE,FALSE,FALSE,2,11,0,FALSE,FALSE,,1,0,15,13119436.67,196791550,1/8/23,11/9/23,8.512459815,0.075,0,4,-26,12/24/23,1,1,4.5,Positive,,,Gold,1.571428571,1039881.818,11438700,0.03514377,12/24/23,Payment,1/8/23,0.454545455,0.03514377,10.6,0.363148236,395788069.1
55567414,29,Female,Bucaramanga,Santander,7.1669842,-73.1047294,Low,Engineer,High School,Single,4,Referral,inactive,FALSE,TRUE,FALSE,FALSE,FALSE,2,22,0,FALSE,FALSE,0.289048953,1,0,23,566071.7391,13019650,1/7/23,12/21/23,7.308065072,0.115,0.2,4,-27,4/18/23,1,0,5,Positive,,Account security,Bronze,1.625,1412215.385,18358800,0.039156627,12/19/23,Transfer,1/7/23,0.384615385,0.039156627,11.4,0.342723593,35680741.86
25420856,30,Female,Armenia,Quindio,4.4919761,-75.6811,Medium,Designer,Bachelor,Divorced,4,Organic,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,4,22,1,FALSE,FALSE,,0,1,34,1803197.059,61308700,1/11/23,12/27/23,8.553195813,0.17,0.2,4,-31,12/7/23,0,0,4.5,Positive,"Budgeting tools, Savings goals",,Gold,1.4,507278.5714,7101900,0.045307443,11/10/23,Transfer,1/11/23,0.214285714,0.045307443,11.93333333,0.238740363,160270323.7
86107195,29,Female,Valledupar,Cesar,10.4651733,-73.2529512,Low,Doctor,High School,Married,3,Organic,occasional,FALSE,FALSE,FALSE,FALSE,FALSE,2,7,0,TRUE,FALSE,,1,0,27,1597742.593,43139050,1/23/23,12/29/23,7.633040085,0.135,0,4,-27,5/16/23,1,1,4,Positive,Budgeting tools,Fees,Silver,5.083333333,1616295.082,98594000,0.170868347,12/27/23,Transfer,1/23/23,0.213114754,0.170868347,11.96666667,0.379905293,112346605.5
24503356,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Journalist,Bachelor,Single,3,Paid Ad,regular,FALSE,TRUE,FALSE,TRUE,FALSE,3,15,3,TRUE,FALSE,0.178546901,0,0,33,3916789.394,129254050,2/5/23,12/29/23,6.987655857,0.165,0.4,4,-27,2/13/23,1,1,4,Positive,International transfers,,Gold,1.272727273,1285300,17994200,0.042944785,12/13/23,Transfer,2/5/23,0.571428571,0.042944785,11.4,0.30667314,382921738.2
96461885,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Doctor,Bachelor,Married,6,Organic,occasional,FALSE,TRUE,FALSE,FALSE,TRUE,1,7,4,TRUE,FALSE,0.358401558,0,0,46,1802216.304,82901950,1/8/23,12/29/23,8.261586871,0.23,0.4,4,-28,7/5/23,0,0,3.5,Neutral,Savings goals,,Gold,1.375,1784295.455,19627250,0.037162162,12/26/23,Payment,1/8/23,0.272727273,0.037162162,9.966666667,0.429905293,203291087.2
60023871,29,Female,Cucuta,Norte,7.8971458,-72.5080387,Medium,Real Estate Agent,High School,Married,5,Organic,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,3,30,2,TRUE,FALSE,,0,0,13,1361630.769,17701200,1/6/23,10/20/23,8.003077518,0.065,0.2,4,-18,9/27/23,0,0,4.5,Positive,,Fees,Bronze,1.454545455,2315462.5,37047400,0.049535604,12/1/23,Payment,1/6/23,0.1875,0.049535604,11.7,0.281749501,50063468.99
60154944,30,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Insurance Agent,Master,Single,4,Paid Ad,inactive,TRUE,FALSE,FALSE,TRUE,FALSE,1,15,2,FALSE,FALSE,,1,0,10,575930,5759300,1/13/23,11/17/23,8.016268577,0.05,0.4,4,-18,11/8/23,0,0,3.5,Neutral,"Budgeting tools, Mobile check deposit",Transaction issues,Bronze,2.25,6215700,111882600,0.060402685,11/22/23,Transfer,1/13/23,0.277777778,0.060402685,11.16666667,0.40268991,15347024.29
99083330,30,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Waiter,Master,Married,3,Partnership,occasional,TRUE,TRUE,FALSE,TRUE,TRUE,1,15,4,FALSE,TRUE,0.375235254,0,0,11,1450940.909,15960350,2/18/23,12/7/23,8.321767452,0.055,0.8,4,-29,6/25/23,1,1,4.5,Positive,International transfers,,Bronze,1.428571429,602065,6020650,0.03058104,12/13/23,Payment,2/18/23,0.1,0.03058104,11.43333333,0.40268991,51169034.27
28173383,30,Female,Cucuta,Norte,7.8971458,-72.5080387,Medium,Dentist,Bachelor,Single,3,Referral,regular,FALSE,FALSE,FALSE,FALSE,TRUE,3,15,0,TRUE,TRUE,,0,0,24,4538575,108925800,1/11/23,12/29/23,7.466967079,0.12,0.2,4,-28,6/13/23,0,0,4,Positive,International transfers,Account security,Platinum,3.090909091,1941719.118,66018450,0.097701149,12/26/23,Transfer,1/11/23,0.176470588,0.097701149,11.7,0.30268991,247856565.9
74835023,29,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,High,Veterinarian,Master,Single,2,Referral,inactive,TRUE,TRUE,FALSE,FALSE,FALSE,2,4,2,FALSE,FALSE,0.399420195,0,0,113,613547.3451,69330850,1/4/23,12/27/23,7.644223785,0.565,0.4,4,-31,2/10/23,1,1,4.5,Positive,"Savings goals, International transfers",,Silver,1.6,1706609.375,27305750,0.048192771,12/29/23,Transfer,1/4/23,0.25,0.048192771,11.06666667,0.39130956,153714578.4
46785617,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Salesperson,High School,Married,3,Referral,regular,TRUE,TRUE,FALSE,FALSE,FALSE,2,11,3,TRUE,FALSE,0.478529102,0,0,11,4304454.545,47349000,1/10/23,11/5/23,7.469660709,0.055,0.4,4,-37,8/14/23,1,1,4,Positive,Budgeting tools,Fees,Platinum,2.7,14800381.48,399610300,0.08490566,11/21/23,Transfer,1/10/23,0.148148148,0.08490566,11.86666667,0.367131466,125653803.2
31843416,29,Female,Cucuta,Norte,7.8971458,-72.5080387,High,Firefighter,PhD,Single,2,Referral,occasional,FALSE,TRUE,TRUE,FALSE,FALSE,2,15,1,TRUE,TRUE,0.351153841,0,0,11,2046504.545,22511550,1/28/23,11/29/23,8.688190768,0.055,0.4,4,-30,2/13/23,1,1,4.5,Positive,"International transfers, Mobile check deposit",,Platinum,1.666666667,443840,4438400,0.034602076,10/30/23,Transfer,1/28/23,0.1,0.034602076,11.63333333,0.35667314,45446655.98
78767196,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Programmer,High School,Divorced,2,Paid Ad,occasional,FALSE,TRUE,FALSE,FALSE,FALSE,1,11,2,FALSE,FALSE,0.262505285,0,1,15,1850393.333,27755900,1/18/23,12/17/23,7.511355332,0.075,0.2,4,-28,10/19/23,1,0,5,Positive,"Mobile check deposit, Cryptocurrency trading",Account security,Bronze,2.083333333,1676292,41907300,0.075075075,12/8/23,Transfer,1/18/23,0.36,0.075075075,11.8,0.417131466,62742870.77
84272221,29,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Architect,Master,Married,2,Paid Ad,regular,TRUE,TRUE,FALSE,FALSE,FALSE,1,15,2,FALSE,FALSE,0.60858932,0,0,423,4135864.184,1749470550,1/4/23,12/28/23,6.934354735,1,0.4,4,-33,6/28/23,0,0,4,Positive,"Cryptocurrency trading, Mobile check deposit",,Platinum,28.08333333,1609251.78,542317850,0.938718663,12/29/23,Transfer,1/4/23,0.264094955,0.938718663,11.96666667,0.40667314,3395933678
70116445,29,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Programmer,Bachelor,Single,4,Paid Ad,inactive,TRUE,TRUE,FALSE,FALSE,TRUE,1,11,2,TRUE,TRUE,0.534857689,1,0,10,487320,4873200,2/2/23,9/15/23,9.288628243,0.05,0.6,5,-12,10/25/23,0,0,4,Positive,,Transaction issues,Bronze,4.272727273,1519219.149,71403300,0.15210356,12/22/23,Transfer,2/2/23,0.234042553,0.15210356,10.53333333,0.394909243,13732502.71
99738720,30,Female,Medellin,Antioquia,5.0743694,-75.5081167,Low,Nurse,High School,Single,2,Organic,occasional,TRUE,FALSE,TRUE,TRUE,FALSE,1,11,2,FALSE,TRUE,,0,1,11,1696050,18656550,2/6/23,12/21/23,8.420598474,0.055,0.6,4,-28,10/9/23,0,0,4.5,Positive,,,Platinum,1.625,568307.6923,7388000,0.037037037,12/23/23,Payment,2/6/23,0.384615385,0.037037037,11.9,0.413148236,54464305.68
47309922,29,Male,Monteria,Cordoba,8.7509361,-75.8786806,High,Nurse,Master,Married,7,Referral,regular,TRUE,TRUE,TRUE,TRUE,FALSE,2,11,4,FALSE,TRUE,0.08192322,2,0,11,2939104.545,32330150,2/23/23,12/8/23,7.806508735,0.055,0.8,4,-25,9/15/23,0,0,4,Positive,,Fees,Gold,3.833333333,16234704.35,746796400,0.134502924,12/18/23,Transfer,2/23/23,0.304347826,0.134502924,11.76666667,0.367131466,103983757.7
40100962,30,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Nurse,Master,Widowed,4,Referral,occasional,TRUE,FALSE,TRUE,FALSE,FALSE,3,7,3,FALSE,TRUE,,0,0,50,1360713,68035650,1/15/23,11/29/23,7.931605355,0.25,0.4,4,-30,1/21/23,0,0,4.5,Positive,Savings goals,,Silver,1.545454545,10779717.65,183255200,0.054313099,12/7/23,Transfer,1/15/23,0.352941176,0.054313099,11.16666667,0.325922064,178058553
49800292,30,Female,Bucaramanga,Santander,7.1669842,-73.1047294,Low,Police Officer,Master,Single,6,Partnership,occasional,FALSE,FALSE,FALSE,TRUE,TRUE,1,26,1,FALSE,TRUE,,0,0,12,1900875,22810500,1/11/23,12/13/23,7.629748541,0.06,0.4,4,-28,7/16/23,0,0,4,Positive,"Savings goals, International transfers",Transaction issues,Bronze,1.4,685067.8571,9590950,0.047297297,12/3/23,Transfer,1/11/23,0.214285714,0.047297297,10.73333333,0.382706434,65338392.52
14804070,29,Female,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Journalist,High School,Married,3,Paid Ad,regular,FALSE,TRUE,FALSE,TRUE,FALSE,1,44,4,TRUE,FALSE,0.408895392,0,0,10,5679445,56794450,3/25/23,9/16/23,8.625765374,0.05,0.4,4,-33,8/19/23,3,1,4.5,Positive,Savings goals,App performance,Gold,4,1495252.273,65791100,0.123595506,12/28/23,Transfer,3/25/23,0.204545455,0.123595506,11.9,0.3705168,225205727.1
72737894,30,Male,Cucuta,Norte,7.8971458,-72.5080387,Low,Cleaner,Bachelor,Married,3,Paid Ad,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,4,7,4,FALSE,TRUE,0.261294069,0,0,10,1974770,19747700,2/8/23,12/25/23,9.406655747,0.05,0.6,5,-15,10/5/23,1,1,4,Positive,"International transfers, Budgeting tools",Transaction issues,Silver,1.428571429,1289265,12892650,0.03968254,12/1/23,Payment,2/8/23,0.3,0.03968254,9.333333333,0.253699842,66586988.35
96068712,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Teacher,Bachelor,Married,2,Referral,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,3,33,2,TRUE,FALSE,,2,0,10,627130,6271300,1/4/23,12/22/23,5.821719963,0.05,0.2,3,-57,10/9/23,2,1,3.5,Neutral,,,Bronze,2.7,559387.037,15103450,0.082822086,11/27/23,Transfer,1/4/23,0.259259259,0.082822086,11.93333333,0.300863698,18602667.65
33547369,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Architect,Bachelor,Divorced,3,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,7,5,TRUE,FALSE,0.236428357,1,0,21,1870540.476,39281350,1/12/23,12/24/23,7.11704142,0.105,0.4,4,-36,7/1/23,2,0.5,4.5,Positive,Mobile check deposit,Customer service,Bronze,7.833333333,13771153.72,1294488450,0.266288952,12/25/23,Transfer,1/12/23,0.265957447,0.266288952,11.9,0.429905293,92494687.61
97903721,29,Male,Villavicencio,Meta,4.1347644,-73.6201517,Low,Bank Teller,Bachelor,Married,1,Organic,inactive,FALSE,FALSE,FALSE,TRUE,TRUE,1,15,2,FALSE,FALSE,,1,0,16,549346.875,8789550,1/15/23,12/17/23,8.220758394,0.08,0.4,4,-24,3/2/23,0,0,4,Positive,,Account security,Bronze,17.66666667,14646785.38,3105118500,0.592178771,12/28/23,Transfer,1/15/23,0.264150943,0.592178771,11.96666667,0.40667314,24811429.74
99083371,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Driver,High School,Single,3,Paid Ad,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,2,22,1,TRUE,TRUE,,3,0,10,1547435,15474350,2/3/23,12/27/23,6.45892325,0.05,0.2,3,-49,11/17/23,1,1,4,Positive,"Mobile check deposit, Budgeting tools",Fees,Bronze,2.166666667,7060061.538,91780800,0.042622951,11/27/23,Transfer,2/3/23,0.076923077,0.042622951,11.23333333,0.364945815,50871201.82
33023082,29,Male,Santa Marta,Magdalena,11.2320944,-74.1950916,Low,Electrician,High School,Single,4,Referral,occasional,FALSE,FALSE,FALSE,FALSE,FALSE,1,22,0,TRUE,TRUE,,1,1,18,1453130.556,26156350,2/5/23,12/29/23,7.874959896,0.09,0,4,-28,11/7/23,1,1,5,Positive,,Transaction issues,Gold,2.583333333,1919438.71,59502600,0.091176471,12/17/23,Transfer,2/5/23,0.483870968,0.091176471,11.73333333,0.392723593,89369112.3
49407083,29,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Driver,Master,Single,3,Referral,inactive,TRUE,FALSE,TRUE,FALSE,TRUE,3,15,6,TRUE,FALSE,,0,0,13,488007.6923,6344100,2/24/23,12/5/23,5.58707565,0.065,0.6,3,-48,1/25/23,0,0,4,Positive,Budgeting tools,,Silver,2.363636364,567498.0769,14754950,0.080246914,12/29/23,Transfer,2/24/23,0.230769231,0.080246914,10.8,0.328895362,25124597.13
31974512,29,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Musician,Bachelor,Single,5,Organic,regular,FALSE,FALSE,TRUE,FALSE,FALSE,2,22,1,TRUE,TRUE,,1,0,13,3812130.769,49557700,1/23/23,12/14/23,8.14241445,0.065,0.2,4,-28,10/31/23,0,0,4.5,Positive,,,Silver,6.666666667,1697592.5,135807400,0.231213873,12/25/23,Transfer,1/23/23,0.2625,0.231213873,11.66666667,0.342723593,111097655.2
33547377,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Hairdresser,High School,Single,5,Organic,regular,FALSE,FALSE,FALSE,TRUE,FALSE,5,30,0,TRUE,FALSE,,0,0,26,3583469.231,93170200,1/4/23,12/23/23,7.988250043,0.13,0.2,4,-22,9/22/23,1,1,3.5,Neutral,,App performance,Gold,1.25,1133555,11335550,0.030395137,12/28/23,Payment,1/4/23,0.6,0.030395137,11,0.181749501,220394035.9
88073328,30,Male,Medellin,Antioquia,5.0743694,-75.5081167,Low,Artist,High School,Widowed,3,Organic,occasional,FALSE,FALSE,FALSE,FALSE,FALSE,2,26,0,FALSE,FALSE,,0,0,11,2030609.091,22336700,1/29/23,12/9/23,6.742611185,0.055,0,3,-42,1/8/23,1,1,4,Positive,"Budgeting tools, Savings goals",Customer service,Bronze,2.666666667,1770318.75,56650200,0.089635854,12/27/23,Transfer,1/29/23,0.46875,0.089635854,11.96666667,0.354928657,60932272.8
66184306,30,Female,Cartagena,Bolivar,10.3873369,-75.5196631,High,Lawyer,Master,Single,7,Paid Ad,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,1,26,1,TRUE,FALSE,,3,0,69,1567164.493,108134350,1/6/23,12/28/23,6.673891321,0.345,0.4,4,-24,10/14/23,2,0,5,Positive,"Cryptocurrency trading, Savings goals",App performance,Gold,12.33333333,13475215.54,1994331900,0.419263456,12/27/23,Transfer,1/6/23,0.344594595,0.419263456,11.83333333,0.382706434,264502058.7
18867314,30,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Doctor,Bachelor,Single,5,Organic,occasional,FALSE,FALSE,FALSE,FALSE,TRUE,1,44,0,TRUE,FALSE,,2,0,20,1675417.5,33508350,1/9/23,12/21/23,7.977283713,0.1,0.2,4,-36,7/25/23,0,0,4.5,Positive,International transfers,Transaction issues,Silver,1.5,1741250,20895000,0.042857143,11/15/23,Transfer,1/9/23,0.333333333,0.042857143,10.8,0.366533571,68012300.23
67626104,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Construction Worker,High School,Married,4,Referral,occasional,FALSE,TRUE,FALSE,TRUE,TRUE,2,41,3,TRUE,FALSE,0.300485903,1,0,11,1445713.636,15902850,2/10/23,12/4/23,8.381598559,0.055,0.6,4,-30,10/24/23,0,0,4,Positive,Budgeting tools,,Bronze,1.727272727,601336.8421,11425400,0.059375,12/4/23,Transfer,2/10/23,0.315789474,0.059375,11.5,0.322309975,51917777.13
22537339,29,Male,Cartagena,Bolivar,10.3873369,-75.5196631,Low,Security Guard,High School,Married,2,Referral,regular,TRUE,FALSE,FALSE,FALSE,FALSE,1,30,1,TRUE,TRUE,,0,0,41,5243814.634,214996400,1/7/23,12/24/23,7.639035968,0.205,0.2,4,-30,4/29/23,1,1,4.5,Positive,Cryptocurrency trading,App performance,Gold,1.5,4929360,73940400,0.044378698,12/16/23,Transfer,1/7/23,0.2,0.044378698,11.7,0.381749501,470632432.1
81781888,29,Female,Medellin,Antioquia,5.0743694,-75.5081167,High,Teacher,Master,Married,6,Referral,occasional,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,0,TRUE,FALSE,,1,0,31,1662648.387,51542100,1/21/23,12/23/23,7.263296723,0.155,0,4,-29,8/27/23,0,0,4.5,Positive,,Transaction issues,Gold,4.090909091,5669183.333,255113250,0.127478754,12/25/23,Transfer,1/21/23,0.266666667,0.127478754,11.9,0.40667314,138038864.9
74048640,29,Female,Santa Marta,Magdalena,11.2320944,-74.1950916,Low,Pharmacist,Bachelor,Single,7,Partnership,regular,TRUE,FALSE,FALSE,FALSE,FALSE,1,26,1,FALSE,FALSE,,0,0,12,5215220.833,62582650,1/16/23,10/24/23,6.415952921,0.06,0.2,3,-52,10/13/23,1,1,4.5,Positive,Budgeting tools,,Platinum,4.636363636,1810156.863,92318000,0.157407407,12/23/23,Transfer,1/16/23,0.235294118,0.157407407,11,0.408911886,171912864.4
20702337,29,Male,Cartagena,Bolivar,10.3873369,-75.5196631,High,Construction Worker,Master,Married,3,Organic,regular,TRUE,FALSE,FALSE,FALSE,FALSE,2,37,1,TRUE,FALSE,,0,0,12,4266570.833,51198850,2/20/23,12/29/23,9.117141326,0.06,0.2,5,-13,1/7/23,1,0,5,Positive,,App performance,Bronze,1.875,3694306.667,55414600,0.04601227,12/17/23,Transfer,2/20/23,0.333333333,0.04601227,11.26666667,0.302937979,183238112.3
33285250,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Engineer,Bachelor,Single,2,Organic,regular,FALSE,TRUE,TRUE,FALSE,FALSE,2,11,3,TRUE,FALSE,0.10237473,0,0,10,4101525,41015250,2/5/23,10/26/23,7.135751689,0.05,0.4,4,-30,8/30/23,0,0,4,Positive,,,Silver,2,1372185,13721850,0.040160643,10/10/23,Transfer,2/5/23,0.4,0.040160643,10.96666667,0.367131466,129517126.4
24896645,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Cleaner,Bachelor,Married,3,Referral,inactive,TRUE,TRUE,TRUE,FALSE,FALSE,1,22,2,TRUE,TRUE,0.109809009,1,1,14,481628.5714,6742800,1/14/23,12/9/23,8.118669496,0.07,0.6,4,-38,10/16/23,0,0,4.5,Positive,"International transfers, Mobile check deposit",Transaction issues,Bronze,1.111111111,1417620,14176200,0.035587189,12/3/23,Transfer,1/14/23,0.2,0.035587189,10.23333333,0.392723593,18342519.39
36693127,29,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Cashier,High School,Single,3,Organic,regular,FALSE,TRUE,FALSE,FALSE,TRUE,2,15,0,FALSE,FALSE,0.223308212,1,0,73,4110871.233,300093600,1/6/23,12/27/23,7.372224156,0.365,0.4,4,-24,10/30/23,0,0,5,Positive,,Customer service,Platinum,1.8,1549922.222,27898600,0.063157895,11/30/23,Transfer,1/6/23,0.222222222,0.063157895,10.46666667,0.35667314,715804345.5
51766413,30,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Police Officer,Bachelor,Single,4,Referral,regular,TRUE,TRUE,TRUE,FALSE,FALSE,2,37,4,FALSE,FALSE,0.035273145,0,0,11,3905313.636,42958450,1/12/23,12/6/23,7.494061265,0.055,0.6,4,-35,9/21/23,0,0,4,Positive,Mobile check deposit,Customer service,Gold,1.428571429,12078935,120789350,0.030487805,12/28/23,Payment,1/12/23,0.2,0.030487805,10.96666667,0.321176972,116798183.5
97641615,29,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Electrician,High School,Married,2,Paid Ad,inactive,TRUE,FALSE,FALSE,TRUE,FALSE,4,67,3,TRUE,FALSE,,0,1,10,610925,6109250,2/26/23,12/23/23,6.72906847,0.05,0.4,3,-47,10/19/23,1,1,4,Positive,"Savings goals, Mobile check deposit",App performance,Bronze,3.545454545,5597673.077,218309250,0.111111111,12/23/23,Transfer,2/26/23,0.358974359,0.111111111,11.9,0.235167142,15407016.22
95282320,29,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Construction Worker,High School,Single,4,Referral,inactive,FALSE,TRUE,TRUE,FALSE,FALSE,3,33,6,TRUE,FALSE,0.137935474,0,2,58,542150,31444700,1/12/23,12/16/23,7.228069238,0.29,0.4,4,-25,7/31/23,1,1,4.5,Positive,,,Gold,1.375,2128763.636,23416400,0.03313253,12/14/23,Payment,1/12/23,0.363636364,0.03313253,11.56666667,0.278641475,86539435.64
87680145,30,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Plumber,Master,Single,3,Paid Ad,occasional,FALSE,TRUE,TRUE,FALSE,FALSE,4,15,2,FALSE,FALSE,0.046750406,0,0,30,1589630,47688900,1/27/23,12/19/23,6.389584751,0.15,0.4,3,-47,11/30/23,0,0,4,Positive,,,Silver,1.9,1642163.158,31201100,0.055072464,12/26/23,Transfer,1/27/23,0.368421053,0.055072464,11.6,0.274912133,156511723.3
90825872,29,Female,Barranquilla,Atlantico,11.0101922,-74.8231794,High,Accountant,Master,Widowed,5,Referral,occasional,TRUE,TRUE,TRUE,TRUE,TRUE,5,30,7,TRUE,FALSE,0.241488894,0,0,15,1466723.333,22000850,1/24/23,12/8/23,9.910338396,0.075,1,5,-8,7/6/23,2,1,4.5,Positive,Cryptocurrency trading,,Silver,3.272727273,1506841.667,54246300,0.109090909,11/30/23,Transfer,1/24/23,0.111111111,0.109090909,11.96666667,0.159527278,63941350.6
13886613,30,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Cleaner,Master,Married,1,Organic,inactive,TRUE,TRUE,FALSE,TRUE,FALSE,2,19,4,TRUE,FALSE,0.304216008,2,0,13,503434.6154,6544650,2/2/23,12/25/23,8.179254176,0.065,0.6,4,-30,3/9/23,0,0,4,Positive,,,Bronze,1.714285714,2173062.5,26076750,0.047808765,10/17/23,Payment,2/2/23,0.416666667,0.047808765,10.8,0.344127357,20031405
61465754,29,Female,Cucuta,Norte,7.8971458,-72.5080387,Low,Cashier,High School,Single,3,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,2,22,2,TRUE,FALSE,0.136031582,0,0,51,1535172.549,78293800,1/16/23,12/29/23,7.667947214,0.255,0.4,4,-37,3/2/23,1,1,4.5,Positive,,Transaction issues,Gold,8,14720673.44,1413184650,0.271186441,12/26/23,Transfer,1/16/23,0.291666667,0.271186441,11.9,0.342723593,206925275.9
55960732,30,Male,Medellin,Antioquia,5.0743694,-75.5081167,Low,Plumber,High School,Widowed,3,Paid Ad,inactive,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,0,FALSE,FALSE,,1,0,34,574444.1176,19531100,2/3/23,12/23/23,7.38377421,0.17,0,4,-27,11/8/23,2,1,5,Positive,"Budgeting tools, Cryptocurrency trading",,Bronze,1.857142857,22128523.08,287670800,0.038690476,12/17/23,Transfer,2/3/23,0.384615385,0.038690476,11.6,0.382706434,63309133.4
73786530,30,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Designer,Master,Married,4,Paid Ad,regular,TRUE,FALSE,FALSE,FALSE,FALSE,2,11,1,FALSE,TRUE,,1,0,18,4014027.778,72252500,1/13/23,12/8/23,5.434999482,0.09,0.2,3,-43,7/27/23,1,1,3.5,Neutral,International transfers,Account security,Gold,214.9166667,574323.8852,1481181300,7.183844011,12/29/23,Transfer,1/13/23,0.294300116,7.183844011,11.96666667,0.385370458,179975589
59106473,29,Female,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Construction Worker,Bachelor,Single,2,Referral,regular,FALSE,TRUE,FALSE,TRUE,FALSE,1,7,2,TRUE,FALSE,0.521063444,0,1,12,4322116.667,51865400,3/8/23,11/21/23,7.68559664,0.06,0.4,4,-18,6/22/23,3,1,4,Positive,Mobile check deposit,Account security,Silver,1.111111111,1309385,13093850,0.029411765,12/19/23,Transfer,3/8/23,0.1,0.029411765,11.66666667,0.429905293,182502793.8
